X,Y,PARCHEGGIO,icon_url
12.1624823634367,42.988250284607,,./0.png
12.2106638607003,42.9923226372563,,./0.png
12.0851456936107,42.9696813274899,,./0.png
12.1707668259359,42.978940811324,,./0.png
12.1178190188219,42.9426863302339,,./0.png
12.1521270085578,42.9447270224751,,./0.png
