X,Y,LUOGO,icon_url
12.1179150777292,42.9440707240967,MONTARALE - AREA PIC NIC,./0.png
12.2042718894139,42.9998948378264,LAGO DI PIETRAFITTA - AREA PIC NIC,./0.png
